"id","lang","lang_key","lang_value","created_at","updated_at"
"2788","vn","Ban this Customer","Cấm khách hàng này","2021-06-01 11:42:59","2021-06-10 03:56:45"
"2789","vn","Do you really want to ban this Customer?","Bạn có thực sự muốn cấm khách hàng này không?","2021-06-01 11:42:59","2021-06-10 03:56:45"
"2790","vn","Proceed!","Tiến hành!","2021-06-01 11:42:59","2021-06-10 03:56:45"
"2791","vn","Do you really want to unban this Customer?","Bạn có thực sự muốn bỏ cấm khách hàng này không?","2021-06-01 11:42:59","2021-06-10 03:56:45"
"2792","vn","Sendmail","Gửi mail","2021-06-02 01:11:07","2021-06-10 03:56:45"
"2793","vn","Mailgun","Mailgun","2021-06-02 01:11:07","2021-06-02 01:11:07"
"2794","vn","MAIL HOST","MAIL HOST","2021-06-02 01:11:07","2021-06-02 01:11:07"
"2795","vn","MAIL PORT","MAIL PORT","2021-06-02 01:11:07","2021-06-02 01:11:07"
"2796","vn","MAIL USERNAME","MAIL USERNAME","2021-06-02 01:11:07","2021-06-02 01:11:07"
"2797","vn","MAIL PASSWORD","MAIL PASSWORD","2021-06-02 01:11:07","2021-06-02 01:11:07"
"2798","vn","MAIL ENCRYPTION","MAIL ENCRYPTION","2021-06-02 01:11:07","2021-06-02 01:11:07"
"2799","vn","MAIL FROM ADDRESS","MAIL FROM ADDRESS","2021-06-02 01:11:07","2021-06-02 01:11:07"
"2800","vn","MAIL FROM NAME","MAIL FROM NAME","2021-06-02 01:11:07","2021-06-02 01:11:07"
"2801","vn","MAILGUN DOMAIN","MAILGUN DOMAIN","2021-06-02 01:11:07","2021-06-02 01:11:07"
"2802","vn","MAILGUN SECRET","MAILGUN SECRET","2021-06-02 01:11:07","2021-06-02 01:11:07"
"2803","vn","Save Configuration","Lưu cấu hình","2021-06-02 01:11:07","2021-06-10 03:56:45"
"2804","vn","Test SMTP configuration","Kiểm tra cấu hình SMTP","2021-06-02 01:11:07","2021-06-10 03:56:45"
"2805","vn","Enter your email address","Nhập địa chỉ email của bạn","2021-06-02 01:11:07","2021-06-10 03:56:45"
"2806","vn","Send test email","Gửi email thử nghiệm","2021-06-02 01:11:07","2021-06-10 03:56:45"
"2807","vn","Instruction","Hướng dẫn","2021-06-02 01:11:07","2021-06-10 03:56:45"
"2808","vn","Please be carefull when you are configuring SMTP. For incorrect configuration you will get error at the time of order place, new registration, sending newsletter.","Hãy cẩn thận khi bạn định cấu hình SMTP. Đối với cấu hình không chính xác, bạn sẽ gặp lỗi tại thời điểm đặt hàng, đăng ký mới, gửi bản tin.","2021-06-02 01:11:07","2021-06-10 03:56:45"
"2809","vn","For Non-SSL","Đối với không có SSL","2021-06-02 01:11:07","2021-06-10 03:56:45"
"2810","vn","Select sendmail for Mail Driver if you face any issue after configuring smtp as Mail Driver ","Chọn gửi mail cho mail driver nếu bạn gặp bất kỳ sự cố nào sau khi định cấu hình smtp làm mail driver","2021-06-02 01:11:07","2021-06-10 03:56:45"
"2811","vn","Set Mail Host according to your server Mail Client Manual Settings","Đặt Mail Host theo cài đặt thủ công Mail Client trên máy chủ của bạn","2021-06-02 01:11:07","2021-06-10 03:56:45"
"2812","vn","Set Mail port as 587","Đặt cổng Mail là 587","2021-06-02 01:11:07","2021-06-10 03:56:45"
"2813","vn","Set Mail Encryption as ssl if you face issue with tls","Đặt mã hóa mail là ssl nếu bạn gặp sự cố với tls","2021-06-02 01:11:07","2021-06-10 03:56:46"
"2814","vn","For SSL","Đối với SSL","2021-06-02 01:11:07","2021-06-10 03:56:46"
"2815","vn","Set Mail port as 465","Đặt cổng mail là 465","2021-06-02 01:11:07","2021-06-10 03:56:46"
"2816","vn","Set Mail Encryption as ssl","Đặt mã hóa mail là ssl","2021-06-02 01:11:07","2021-06-10 03:56:46"
"2817","vn","Facebook Pixel Setting","Cài đặt Pixel Facebook","2021-06-02 01:11:16","2021-06-10 03:56:46"
"2818","vn","Facebook Pixel","Facebook Pixel","2021-06-02 01:11:16","2021-06-02 01:11:16"
"2819","vn","Facebook Pixel ID","Facebook Pixel ID","2021-06-02 01:11:16","2021-06-02 01:11:16"
"2820","vn","Please be carefull when you are configuring Facebook pixel.","Hãy cẩn thận khi bạn đang định cấu hình pixel Facebook.","2021-06-02 01:11:16","2021-06-10 03:56:46"
"2821","vn","Log in to Facebook and go to your Ads Manager account","Đăng nhập vào Facebook và chuyển đến tài khoản quản lý quảng cáo của bạn","2021-06-02 01:11:16","2021-06-10 04:18:36"
"2822","vn","Open the Navigation Bar and select Events Manager","Mở thanh điều hướng và chọn trình quản lý sự kiện","2021-06-02 01:11:16","2021-06-10 04:18:36"
"2823","vn","Copy your Pixel ID from underneath your Site Name and paste the number into Facebook Pixel ID field","Sao chép ID Pixel của bạn từ bên dưới tên trang web của bạn và dán số vào trường ID Pixel Facebook","2021-06-02 01:11:16","2021-06-10 04:18:36"
"2824","vn","Google Analytics Setting","Cài đặt Google Analytics","2021-06-02 01:11:16","2021-06-10 04:18:36"
"2825","vn","Google Analytics","Google Analytics","2021-06-02 01:11:17","2021-06-02 01:11:17"
"2826","vn","Tracking ID","Theo dõi ID","2021-06-02 01:11:17","2021-06-10 04:18:36"
"2827","vn","Filter by date","Lọc theo ngày","2021-06-02 01:15:56","2021-06-10 04:18:36"
"2828","vn","Seller","Người bán","2021-06-02 01:15:56","2021-06-10 04:18:36"
"2829","vn","We have limited banner height to maintain UI. We had to crop from both left & right side in view for different devices to make it responsive. Before designing banner keep these points in mind.","Chúng tôi có giới hạn chiều cao biểu ngữ để duy trì giao diện người dùng. Chúng tôi đã phải cắt từ cả bên trái và bên phải trong chế độ xem cho các thiết bị khác nhau để làm cho nó phản hồi. Trước khi thiết kế banner, hãy ghi nhớ những điểm này.","2021-06-02 01:47:06","2021-06-10 04:18:36"
"2830","vn","Home Banner 3 (Max 3)","Banner  trang chủ 3 (Tối đa 3)","2021-06-02 01:47:06","2021-06-10 04:18:36"
"2831","vn","Translatable","Có thể dịch","2021-06-02 01:56:37","2021-06-10 04:18:36"
"2832","vn","Category has been updated successfully","Danh mục đã được cập nhật thành công","2021-06-02 01:59:24","2021-06-10 04:18:36"
"2833","vn","Product has been inserted successfully","Sản phẩm đã được chèn thành công","2021-06-02 02:14:37","2021-06-10 04:18:36"
"2834","vn","Info","Thông tin","2021-06-02 02:14:38","2021-06-10 04:18:36"
"2835","vn","Update Currency","Cập nhật tiền tệ","2021-06-02 02:24:08","2021-06-10 04:18:36"
"2836","vn","Blog","Blog","2021-06-02 03:12:39","2021-06-02 03:12:39"
"2837","vn","All Blog Categories","Tất cả danh mục blog","2021-06-02 03:55:49","2021-06-10 04:18:36"
"2838","vn","Blog Categories","Danh mục Blog","2021-06-02 03:55:49","2021-06-10 04:18:36"
"2839","vn","All Flash Deals","Tất cả các ưu đãi nhanh","2021-06-02 03:56:04","2021-06-15 13:13:37"
"2840","vn","Create New Flash Deal","Tạo giao dịch flash mới","2021-06-02 03:56:04","2021-06-10 04:18:36"
"2841","vn","#FFFFFF","#FFFFFF","2021-06-02 03:56:07","2021-06-02 03:56:07"
"2842","vn","This image is shown as cover banner in flash deal details page.","Hình ảnh này được hiển thị dưới dạng biểu ngữ bìa trong trang chi tiết giao dịch flash.","2021-06-02 03:56:07","2021-06-10 04:18:36"
"2843","vn","Details Info","Thông tin chi tiết","2021-06-02 04:04:13","2021-06-10 04:18:36"
"2844","vn","Copy Link","Sao chép đường dẫn","2021-06-02 04:04:14","2021-06-10 04:18:36"
"2845","vn","Add New Post","Thêm bài mới","2021-06-02 04:07:00","2021-06-10 04:18:36"
"2846","vn","All blog posts","Tất cả các bài đăng trên blog","2021-06-02 04:07:00","2021-06-10 04:18:36"
"2847","vn","Short Description","Mô tả ngắn","2021-06-02 04:07:00","2021-06-10 04:18:36"
"2848","vn","Change blog status successfully","Thay đổi trạng thái blog thành công","2021-06-02 04:07:00","2021-06-10 04:18:36"
"2849","vn","Blog Information","Thông tin Blog","2021-06-02 04:07:39","2021-06-10 04:18:36"
"2850","vn","Blog Title","Tiêu đề Blog","2021-06-02 04:07:39","2021-06-10 04:18:36"
"2851","vn","Meta Keywords","Từ khóa meta","2021-06-02 04:07:39","2021-06-10 04:18:36"
"2852","vn","Blog post has been created successfully","Bài đăng trên blog đã được tạo thành công","2021-06-02 04:08:55","2021-06-10 04:18:36"
"2853","vn","Registration successfull.","Đăng ký thành công.","2021-06-02 04:13:21","2021-06-10 04:18:36"
"2854","vn","All Attributes","Tất cả các thuộc tính","2021-06-02 04:36:23","2021-06-10 04:18:36"
"2855","vn","Add New Attribute","Thêm thuộc tính mới","2021-06-02 04:36:23","2021-06-10 04:18:36"
"2856","vn","Blog Category Information","Thông tin danh mục blog","2021-06-02 04:36:47","2021-06-10 04:18:36"
"2857","vn","Blog category has been created successfully","Chuyên mục blog đã được tạo thành công","2021-06-02 04:37:55","2021-06-10 04:18:36"
"2858","vn","Message has been send to seller","Tin nhắn đã được gửi cho người bán","2021-06-02 04:49:49","2021-06-10 04:18:36"
"2859","vn","+880","+880","2021-06-02 04:50:28","2021-06-02 04:50:28"
"2860","vn","Language has been deleted successfully","Ngôn ngữ đã được xóa thành công","2021-06-02 04:58:10","2021-06-10 04:18:36"
"2861","vn","Category has been inserted successfully","Danh mục đã được chèn thành công","2021-06-02 04:58:15","2021-06-10 04:18:36"
"2862","vn","Bkash Credential","Thông tin xác thực Bkash","2021-06-02 05:01:26","2021-06-10 08:41:03"
"2863","vn","BKASH CHECKOUT APP KEY","BKASH CHECKOUT APP KEY","2021-06-02 05:01:26","2021-06-02 05:01:26"
"2864","vn","BKASH CHECKOUT APP SECRET","BKASH CHECKOUT APP SECRET","2021-06-02 05:01:26","2021-06-02 05:01:26"
"2865","vn","BKASH CHECKOUT USER NAME","BKASH CHECKOUT USER NAME","2021-06-02 05:01:26","2021-06-02 05:01:26"
"2866","vn","BKASH CHECKOUT PASSWORD","BKASH CHECKOUT PASSWORD","2021-06-02 05:01:26","2021-06-02 05:01:26"
"2867","vn","Bkash Sandbox Mode","Bkash Sandbox Mode","2021-06-02 05:01:26","2021-06-10 08:44:59"
"2868","vn","Nagad Credential","Thông tin xác thực Nagad","2021-06-02 05:01:26","2021-06-10 08:42:19"
"2869","vn","NAGAD MODE","NAGAD MODE","2021-06-02 05:01:26","2021-06-10 08:44:24"
"2870","vn","NAGAD MERCHANT ID","NAGAD MERCHANT ID","2021-06-02 05:01:26","2021-06-02 05:01:26"
"2871","vn","NAGAD MERCHANT NUMBER","NAGAD MERCHANT NUMBER","2021-06-02 05:01:26","2021-06-02 05:01:26"
"2872","vn","NAGAD PG PUBLIC KEY","NAGAD PG PUBLIC KEY","2021-06-02 05:01:26","2021-06-02 05:01:26"
"2873","vn","NAGAD MERCHANT PRIVATE KEY","NAGAD MERCHANT PRIVATE KEY","2021-06-02 05:01:26","2021-06-02 05:01:26"
"2874","vn","PAYSTACK CURRENCY CODE","PAYSTACK CURRENCY CODE","2021-06-02 05:01:26","2021-06-10 08:45:38"
"2875","vn","Iyzico Credential","Thông tin xác thực Iyzico","2021-06-02 05:01:26","2021-06-10 08:42:19"
"2876","vn","IYZICO_API_KEY","IYZICO_API_KEY","2021-06-02 05:01:26","2021-06-02 05:01:26"
"2877","vn","IYZICO API KEY","IYZICO API KEY","2021-06-02 05:01:26","2021-06-02 05:01:26"
"2878","vn","IYZICO_SECRET_KEY","IYZICO_SECRET_KEY","2021-06-02 05:01:26","2021-06-02 05:01:26"
"2879","vn","IYZICO SECRET KEY","IYZICO SECRET KEY","2021-06-02 05:01:26","2021-06-02 05:01:26"
"2880","vn","IYZICO Sandbox Mode","IYZICO Sandbox Mode","2021-06-02 05:01:26","2021-06-10 08:44:59"
"2881","vn","Area Wise Flat Shipping Cost","Khu vực chi phí vận chuyển cố định","2021-06-02 05:01:58","2021-06-11 06:28:04"
"2882","vn","Seller Wise Flat Shipping Cost calulation: Fixed rate for each seller. If customers purchase 2 product from two seller shipping cost is calculated by addition of each seller flat shipping cost","Người bán tính toán chi phí vận chuyển: Tỷ lệ cố định cho mỗi người bán. Nếu khách hàng mua 2 sản phẩm từ hai người bán, chi phí vận chuyển được tính bằng cách cộng chi phí vận chuyển cố định của mỗi người bán","2021-06-02 05:01:58","2021-06-11 06:28:18"
"2883","vn","Area Wise Flat Shipping Cost calulation: Fixed rate for each area. If customers purchase multiple products from one seller shipping cost is calculated by the customer shipping area. To configure area wise shipping cost go to ","Tính toán chi phí vận chuyển cố định theo khu vực: Tỷ lệ cố định cho từng khu vực. Nếu khách hàng mua nhiều sản phẩm từ một người bán, chi phí vận chuyển được tính theo khu vực giao hàng của khách hàng. Để định cấu hình chi phí vận chuyển khôn ngoan của khu vực, hãy truy cập","2021-06-02 05:01:58","2021-06-10 04:26:28"
"2884","vn","1. Flat rate shipping cost is applicable if Flat rate shipping is enabled.","1. Phí vận chuyển cố định được áp dụng nếu tính năng vận chuyển theo mức giá cố định được bật.","2021-06-02 05:01:58","2021-06-10 04:26:28"
"2885","vn","1. Shipping cost for admin is applicable if Seller wise shipping cost is enabled.","1. Chi phí vận chuyển cho quản trị viên được áp dụng nếu chi phí vận chuyển của Người bán được bật.","2021-06-02 05:01:58","2021-06-11 06:28:28"
"2886","vn","Google Login Credential","Thông tin đăng nhập Google","2021-06-02 05:23:14","2021-06-10 04:26:28"
"2887","vn","Client ID","Client ID","2021-06-02 05:23:14","2021-06-02 05:23:14"
"2888","vn","Google Client ID","Google Client ID","2021-06-02 05:23:14","2021-06-02 05:23:14"
"2889","vn","Client Secret","Client Secret","2021-06-02 05:23:14","2021-06-02 05:23:14"
"2890","vn","Google Client Secret","Google Client Secret","2021-06-02 05:23:14","2021-06-02 05:23:14"
"2891","vn","Facebook Login Credential","Thông tin đăng nhập Facebook","2021-06-02 05:23:14","2021-06-10 04:26:28"
"2892","vn","App ID","App ID","2021-06-02 05:23:14","2021-06-02 05:23:14"
"2893","vn","Facebook Client ID","Facebook Client ID","2021-06-02 05:23:14","2021-06-02 05:23:14"
"2894","vn","App Secret","App Secret","2021-06-02 05:23:14","2021-06-02 05:23:14"
"2895","vn","Facebook Client Secret","Facebook Client Secret","2021-06-02 05:23:14","2021-06-02 05:23:14"
"2896","vn","Twitter Login Credential","Thông tin đăng nhập Twitter","2021-06-02 05:23:14","2021-06-10 04:26:28"
"2897","vn","Twitter Client ID","Twitter Client ID","2021-06-02 05:23:14","2021-06-02 05:23:14"
"2898","vn","Twitter Client Secret","Twitter Client Secret","2021-06-02 05:23:14","2021-06-02 05:23:14"
"2899","vn","Support Desk","Bàn hỗ trợ","2021-06-02 06:16:12","2021-06-10 04:26:28"
"2900","vn","Type ticket code & Enter","Nhập mã vé và Enter","2021-06-02 06:16:12","2021-06-10 04:26:28"
"2901","vn","User","Người dùng","2021-06-02 06:16:12","2021-06-10 04:26:28"
"2902","vn","Last reply","Câu trả lời cuối cùng","2021-06-02 06:16:12","2021-06-10 04:26:28"
"2903","vn","All Taxes","Tất cả các loại thuế","2021-06-02 06:18:11","2021-06-10 04:26:28"
"2904","vn","Add New Tax","Thêm thuế mới","2021-06-02 06:18:11","2021-06-10 04:26:28"
"2905","vn","Tax Type","Loại thuế","2021-06-02 06:18:11","2021-06-10 04:26:28"
"2906","vn","Tax Name","Tên thuế","2021-06-02 06:18:11","2021-06-10 04:26:28"
"2907","vn","Tax status updated successfully","Đã cập nhật trạng thái thuế thành công","2021-06-02 06:18:11","2021-06-10 04:26:28"
"2908","vn","Category has been deleted successfully","Danh mục đã được xóa thành công","2021-06-02 06:18:52","2021-06-10 04:26:28"
"2909","vn","Search result for ","Tìm kết quả cho","2021-06-02 06:31:49","2021-06-10 04:26:28"
"2910","vn","Commission History report","Báo cáo lịch sử hoa hồng","2021-06-02 06:34:43","2021-06-10 04:26:28"
"2911","vn","Choose Seller","Chọn người bán","2021-06-02 06:34:43","2021-06-10 04:26:28"
"2912","vn","Daterange","Ngày tháng","2021-06-02 06:34:43","2021-06-10 04:26:28"
"2913","vn","Admin Commission","Hoa hồng Admin","2021-06-02 06:34:43","2021-06-10 04:26:28"
"2914","vn","Seller Earning","Thu nhập của người bán","2021-06-02 06:34:43","2021-06-10 04:26:28"
"2915","vn","Created At","Được tạo lúc","2021-06-02 06:34:43","2021-06-10 04:26:28"
"2916","vn","Role Information","Thông tin vai trò","2021-06-02 13:38:59","2021-06-10 04:26:28"
"2917","vn","Permissions","Quyền","2021-06-02 13:38:59","2021-06-10 04:26:28"
"2918","vn","Staff Information","Thông tin nhân viên","2021-06-02 13:39:53","2021-06-10 04:26:28"
"2919","vn","Role has been inserted successfully","Vai trò đã được chèn thành công","2021-06-02 13:41:26","2021-06-10 04:26:28"
"2920","vn","Staff has been inserted successfully","Nhân viên đã được chèn thành công","2021-06-02 13:41:53","2021-06-10 04:26:28"
"2921","vn","Add New Seller","Thêm người bán mới","2021-06-02 14:04:28","2021-06-10 04:34:22"
"2922","vn","Filter by Approval","Lọc theo sự chấp thuận","2021-06-02 14:04:28","2021-06-10 04:34:22"
"2923","vn","Non-Approved","Không được chấp thuận","2021-06-02 14:04:28","2021-06-10 04:34:22"
"2924","vn","Type name or email & Enter","Nhập tên hoặc email và Enter","2021-06-02 14:04:28","2021-06-10 04:34:22"
"2925","vn","Due to seller","Do người bán","2021-06-02 14:04:28","2021-06-10 04:34:22"
"2926","vn","Log in as this Seller","Đăng nhập với tư cách người bán","2021-06-02 14:04:28","2021-06-10 04:34:22"
"2927","vn","Go to Payment","Chuyển đến thanh toán","2021-06-02 14:04:28","2021-06-10 04:34:22"
"2928","vn","Ban this seller","Cấm người bán này","2021-06-02 14:04:28","2021-06-10 04:34:22"
"2929","vn","Do you really want to ban this seller?","Bạn có thực sự muốn cấm người bán này không?","2021-06-02 14:04:28","2021-06-10 04:34:22"
"2930","vn","Approved sellers updated successfully","Người bán được chấp thuận đã cập nhật thành công","2021-06-02 14:04:28","2021-06-10 04:34:22"
"2931","vn","Seller Payments","Thanh toán của người bán","2021-06-02 14:05:09","2021-06-10 04:34:22"
"2932","vn","Payment Details","Chi tiết thanh toán","2021-06-02 14:05:09","2021-06-10 04:34:22"
"2933","vn","Brand has been deleted successfully","Thương hiệu đã được xóa thành công","2021-06-02 14:06:11","2021-06-10 04:34:22"
"2934","vn","Brand has been inserted successfully","Thương hiệu đã được chèn thành công","2021-06-02 14:20:50","2021-06-10 04:34:22"
"2935","vn","Back to uploaded files","Quay lại các tệp đã tải lên","2021-06-02 14:31:27","2021-06-10 04:34:22"
"2936","vn","Drag & drop your files","Kéo và thả tệp của bạn","2021-06-02 14:31:27","2021-06-10 04:34:22"
"2937","vn","Brand Information","Thông tin thương hiệu","2021-06-02 14:33:30","2021-06-10 04:34:22"
"2938","vn","Attribute Information","Thông tin thuộc tính","2021-06-02 15:16:26","2021-06-10 04:34:22"
"2939","vn","Forgot password ?","Quên mật khẩu ?","2021-06-02 15:46:02","2021-06-10 04:34:22"
"2940","vn","An email has been sent.","Một email đã được gửi đi.","2021-06-02 16:01:30","2021-06-10 04:34:22"
"2941","vn","Facebook Comment Setting","Cài đặt bình luận trên Facebook","2021-06-02 16:02:03","2021-06-10 04:34:22"
"2942","vn","Facebook App ID","Facebook App ID","2021-06-02 16:02:03","2021-06-02 16:02:03"
"2943","vn","Please be carefull when you are configuring Facebook Comment. For incorrect configuration you will not get comment section on your user-end site.","Hãy cẩn thận khi bạn định cấu hình bình luận Facebook. Đối với cấu hình không chính xác, bạn sẽ không nhận được phần bình luận trên trang web người dùng cuối của mình.","2021-06-02 16:02:03","2021-06-10 04:34:22"
"2944","vn","After then go to this URL https://developers.facebook.com/apps/","Sau đó, truy cập URL này https://developers.facebook.com/apps/","2021-06-02 16:02:03","2021-06-10 04:34:22"
"2945","vn","Create Your App","Tạo ứng dụng của bạn","2021-06-02 16:02:03","2021-06-10 04:34:22"
"2946","vn","In Dashboard page you will get your App ID","Trong trang Dashboard , bạn sẽ nhận được ID ứng dụng của mình","2021-06-02 16:02:03","2021-06-10 04:34:22"
"2947","vn","Step 1","Bước 1","2021-06-02 16:23:45","2021-06-10 04:34:22"
"2948","vn","Download the skeleton file and fill it with proper data","Tải xuống tệp khung xương và điền vào nó với dữ liệu thích hợp","2021-06-02 16:23:45","2021-06-10 04:34:22"
"2949","vn","You can download the example file to understand how the data must be filled","Bạn có thể tải xuống tệp ví dụ để hiểu cách dữ liệu phải được điền vào","2021-06-02 16:23:45","2021-06-10 04:34:22"
"2950","vn","Once you have downloaded and filled the skeleton file, upload it in the form below and submit","Sau khi bạn đã tải xuống và điền vào tệp khung, hãy tải tệp đó lên ở biểu mẫu bên dưới và gửi","2021-06-02 16:23:45","2021-06-10 04:34:22"
"2951","vn","After uploading products you need to edit them and set product's images and choices","Sau khi tải lên sản phẩm, bạn cần chỉnh sửa chúng và thiết lập hình ảnh và lựa chọn của sản phẩm","2021-06-02 16:23:45","2021-06-10 04:34:22"
"2952","vn","Step 2","Bước 2","2021-06-02 16:23:45","2021-06-10 04:34:22"
"2953","vn","Category and Brand should be in numerical id","Danh mục và Thương hiệu phải ở dạng id số","2021-06-02 16:23:45","2021-06-10 04:34:22"
"2954","vn","You can download the pdf to get Category and Brand id","Bạn có thể tải xuống bản pdf để lấy id Danh mục và Thương hiệu","2021-06-02 16:23:45","2021-06-10 04:34:22"
"2955","vn","Upload Product File","Tải lên tệp sản phẩm","2021-06-02 16:23:45","2021-06-10 04:34:22"
"2956","vn","Please add shipping address","Vui lòng thêm địa chỉ giao hàng","2021-06-02 16:41:29","2021-06-10 04:34:22"
"2957","vn","File deleted successfully","Đã xóa tệp thành công","2021-06-02 16:51:42","2021-06-10 04:34:22"
"2958","vn","You have subscribed successfully","Bạn đã theo dõi thành công","2021-06-02 17:17:24","2021-06-11 02:43:55"
"2959","vn","Pickup Point Information","Thông tin điểm","2021-06-02 17:31:24","2021-06-10 04:34:22"
"2960","vn","Pickup Point Status","Trạng thái điểm","2021-06-02 17:31:24","2021-06-10 04:34:22"
"2961","vn","Pick-up Point Manager","Người quản lý điểm","2021-06-02 17:31:24","2021-06-10 04:34:22"
"2962","vn","All cities","Tất cả các thành phố","2021-06-02 17:32:58","2021-06-10 04:34:22"
"2963","vn","Cities","Các thành phố","2021-06-02 17:32:58","2021-06-10 04:34:22"
"2964","vn","Cost","Mã bưu điện","2021-06-02 17:32:58","2021-06-10 07:57:09"
"2965","vn","Add New city","Thêm thành phố mới","2021-06-02 17:32:58","2021-06-10 04:34:22"
"2966","vn","Flash Deal has been inserted successfully","Giao dịch Flash đã được chèn thành công","2021-06-03 10:39:44","2021-06-10 04:34:22"
"2967","vn","Flash deal status updated successfully","Đã cập nhật thành công trạng thái giao dịch Flash","2021-06-03 10:39:58","2021-06-10 04:34:22"
"2968","vn","Flash Deal has been updated successfully","Giao dịch Flash đã được cập nhật thành công","2021-06-04 08:20:05","2021-06-10 04:34:22"
"2969","vn","You are  already a subscriber","Bạn đã là một người theo dõi","2021-06-05 11:16:55","2021-06-11 02:43:55"
"2971","vn","City has been inserted successfully","Thành phố đã được chèn thành công","2021-06-09 01:26:59","2021-06-10 04:34:22"
"2972","vn","Iyzico","Iyzico","2021-06-09 01:29:21","2021-06-09 01:29:21"
"2973","vn","Your order has been placed","Đơn hàng của bạn đã được đặt","2021-06-09 01:44:46","2021-06-10 04:37:02"
"3024","vn","Translations updated for ","Bản dịch được cập nhật cho","2021-06-09 02:19:45","2021-06-10 04:37:33"
"3025","vn","Subscriber has been deleted successfully","Người đăng ký đã được xóa thành công","2021-06-09 02:31:09","2021-06-10 04:37:02"
"3026","vn","Your order has been placed successfully","Đơn hàng của bạn đã được đặt thành công","2021-06-09 02:56:50","2021-06-10 04:42:43"
"3027","vn","Tax Information","Thông tin về thuế","2021-06-09 02:59:33","2021-06-10 04:42:43"
"3028","vn","update Tax Info","cập nhật thông tin thuế","2021-06-09 02:59:33","2021-06-10 04:42:43"
"3029","vn","Tax has been updated successfully","Thuế đã được cập nhật thành công","2021-06-09 02:59:36","2021-06-10 04:42:43"
"3063","vn","Đà Nẵng","Đà Nẵng","2021-06-09 07:05:04","2021-06-09 07:05:04"
"3064","vn","Staff has been updated successfully","Nhân viên đã được cập nhật thành công","2021-06-09 07:38:14","2021-06-10 04:42:43"
"3065","vn","Product Wish Report","Báo cáo mong muốn về sản phẩm","2021-06-09 07:42:20","2021-06-10 04:42:43"
"3066","vn","Number of Wish","Số lượng mong muốn","2021-06-09 07:42:20","2021-06-16 14:39:55"
"3163","vn","Order has been deleted successfully","Đơn hàng đã được xóa thành công","2021-06-09 09:28:43","2021-06-10 04:42:43"
"3227","vn","Role has been updated successfully","Vai trò đã được cập nhật thành công","2021-06-09 10:19:32","2021-06-10 04:42:43"
"3228","vn","Language changed to &nbsp;","Ngôn ngữ đã thay đổi thành &nbsp;","2021-06-10 04:46:13","2021-06-10 06:10:04"
"3229","vn","You haves subscribed successfully","Bạn đã theo dõi thành công","2021-06-10 04:58:04","2021-06-11 02:43:55"
"3231","vn","City Information","City Information","2021-06-10 07:52:42","2021-06-10 07:52:42"
"3232","vn","City has been updated successfully","City has been updated successfully","2021-06-10 07:52:54","2021-06-10 07:52:54"
"3234","vn","Address info updated successfully","Address info updated successfully","2021-06-10 08:03:48","2021-06-10 08:03:48"
"3235","vn","Picked Up","Đã nhận","2021-06-10 08:11:24","2021-06-10 08:13:10"
"3236","vn","On The Way","Đang giao hàng","2021-06-10 08:11:24","2021-06-10 08:12:49"
"3237","vn","Delivery boy has been assigned","Delivery boy has been assigned","2021-06-10 08:13:30","2021-06-10 08:13:30"
"3238","vn","Đang chờ xử lý","Đang chờ xử lý","2021-06-10 08:24:22","2021-06-10 08:24:22"
"3239","vn",NULL,NULL,"2021-06-10 08:26:38","2021-06-10 08:26:38"
"3240","vn","Cancelled","Đã huỷ","2021-06-10 08:57:49","2021-06-10 09:00:26"
"3241","vn","Item has been removed from wishlist","Mặt hàng đã bị xoá khỏi danh sách mong muốn","2021-06-10 09:44:18","2021-06-10 09:45:27"
"3242","vn","There isn't anything added yet","There isn't anything added yet","2021-06-10 09:53:49","2021-06-10 09:53:49"
"3244","vn","See Details","See Details","2021-06-10 11:41:14","2021-06-10 11:41:14"
"3245","vn","Pleiku","Pleiku","2021-06-10 11:42:03","2021-06-10 11:42:03"
"3246","vn","Attribute has been updated successfully","Attribute has been updated successfully","2021-06-11 02:23:36","2021-06-11 02:23:36"
"3247","vn","Product Image","Product Image","2021-06-11 02:24:41","2021-06-11 02:24:41"
"3248","vn","You are already a subscriber","Bạn đã là một người theo dõi","2021-06-11 02:38:26","2021-06-11 02:43:55"
"3249","vn","<span class=""badge badge-inline badge-danger"">Huỷ</span>","<span class=""badge badge-inline badge-danger"">Huỷ</span>","2021-06-11 03:24:01","2021-06-11 03:24:01"
"3250","vn","Wallet Transaction Report","Báo cáo giao dịch trên ví","2021-06-11 03:28:53","2021-06-11 06:17:25"
"3251","vn","Wallet Transaction","Giao dịch trên ví","2021-06-11 03:28:53","2021-06-11 06:17:25"
"3252","vn","Choose User","Chọn người dùng","2021-06-11 03:28:53","2021-06-11 06:18:02"
"3253","vn","File Name","File Name","2021-06-11 06:33:46","2021-06-11 06:33:46"
"3254","vn","File Type","File Type","2021-06-11 06:33:46","2021-06-11 06:33:46"
"3255","vn","File Size","File Size","2021-06-11 06:33:46","2021-06-11 06:33:46"
"3256","vn","Uploaded By","Uploaded By","2021-06-11 06:33:46","2021-06-11 06:33:46"
"3257","vn","Uploaded At","Uploaded At","2021-06-11 06:33:46","2021-06-11 06:33:46"
"3258","vn","Blog post has been updated successfully","Blog post has been updated successfully","2021-06-12 02:47:28","2021-06-12 02:47:28"
